Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name, Sales ,Quantity,Discount, Profit ,Cluster,Customer Category
9151,US-2017-157070,6/1/2017,6/6/2017,Standard Class,QJ-19255,Quincy Jones,Corporate,Detroit,Michigan,Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,$65.52 ,5,10%,$12.38 ,0,Moderate
9152,US-2018-106873,9/24/2018,9/29/2018,Second Class,KM-16720,Kunst Miller,Consumer,Avondale,Arizona,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,$14.58 ,2,20%,$2.37 ,0,Moderate
9153,US-2018-106873,9/24/2018,9/29/2018,Second Class,KM-16720,Kunst Miller,Consumer,Avondale,Arizona,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,$23.20 ,2,20%,$1.45 ,0,Moderate
9154,US-2018-106873,9/24/2018,9/29/2018,Second Class,KM-16720,Kunst Miller,Consumer,Avondale,Arizona,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,$16.46 ,7,20%,$1.85 ,0,Moderate
9155,CA-2019-132990,8/1/2019,8/3/2019,Second Class,KM-16660,Khloe Miller,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,$19.31 ,2,20%,$3.14 ,0,Moderate
9156,CA-2017-102645,1/23/2017,1/28/2017,Standard Class,IM-15055,Ionia McGrath,Consumer,Las Vegas,Nevada,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,$40.08 ,6,0%,$19.24 ,0,Moderate
9157,CA-2017-134215,8/4/2017,8/8/2017,Standard Class,ML-17395,Marina Lichtenstein,Corporate,Bangor,Maine,East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,$101.96 ,2,0%,$27.53 ,0,Moderate
9158,CA-2017-134215,8/4/2017,8/8/2017,Standard Class,ML-17395,Marina Lichtenstein,Corporate,Bangor,Maine,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,$259.74 ,13,0%,$124.68 ,0,Moderate
9159,CA-2017-134215,8/4/2017,8/8/2017,Standard Class,ML-17395,Marina Lichtenstein,Corporate,Bangor,Maine,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,$255.42 ,9,0%,$104.72 ,0,Moderate
9160,CA-2019-118934,8/9/2019,8/14/2019,Standard Class,GH-14410,Gary Hansen,Home Office,Hendersonville,Tennessee,South,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,$4.34 ,3,70%,($3.04),2,Unprofitable
9161,CA-2019-118934,8/9/2019,8/14/2019,Standard Class,GH-14410,Gary Hansen,Home Office,Hendersonville,Tennessee,South,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,$11.88 ,5,70%,($7.92),2,Unprofitable
9162,CA-2019-160108,12/8/2019,12/12/2019,Standard Class,AG-10900,Arthur Gainer,Consumer,Eau Claire,Wisconsin,Central,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",$405.86 ,7,0%,$32.47 ,0,Moderate
9163,CA-2019-160108,12/8/2019,12/12/2019,Standard Class,AG-10900,Arthur Gainer,Consumer,Eau Claire,Wisconsin,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,$680.01 ,3,0%,$176.80 ,0,Moderate
9164,CA-2018-164007,6/8/2018,6/12/2018,Standard Class,MG-17695,Maureen Gnade,Consumer,Chicago,Illinois,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,$2.38 ,3,20%,$0.74 ,0,Moderate
9165,CA-2018-164007,6/8/2018,6/12/2018,Standard Class,MG-17695,Maureen Gnade,Consumer,Chicago,Illinois,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,$143.13 ,2,80%,($393.60),2,Unprofitable
9166,CA-2019-100300,6/24/2019,6/26/2019,Second Class,MJ-17740,Max Jones,Consumer,San Diego,California,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,"$4,476.80 ",4,20%,$503.64 ,1,High-valued
9167,CA-2019-100300,6/24/2019,6/26/2019,Second Class,MJ-17740,Max Jones,Consumer,San Diego,California,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,$104.85 ,1,0%,$50.33 ,0,Moderate
9168,CA-2019-100300,6/24/2019,6/26/2019,Second Class,MJ-17740,Max Jones,Consumer,San Diego,California,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,$241.44 ,3,0%,$72.43 ,0,Moderate
9169,CA-2019-140571,3/15/2019,3/19/2019,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Jackson,Mississippi,South,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,$319.76 ,14,0%,$147.09 ,0,Moderate
9170,CA-2019-140571,3/15/2019,3/19/2019,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Jackson,Mississippi,South,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,$45.68 ,2,0%,$21.01 ,0,Moderate
9171,US-2019-155768,12/1/2019,12/1/2019,Same Day,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,$31.96 ,2,0%,$1.60 ,0,Moderate
9172,US-2019-155768,12/1/2019,12/1/2019,Same Day,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,$47.90 ,1,0%,$22.99 ,0,Moderate
9173,US-2019-155768,12/1/2019,12/1/2019,Same Day,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish","$1,112.94 ",3,0%,$222.59 ,0,Moderate
9174,US-2019-155768,12/1/2019,12/1/2019,Same Day,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",$22.92 ,3,0%,$11.23 ,0,Moderate
9175,CA-2020-119424,6/12/2020,6/14/2020,Second Class,SB-20185,Sarah Brown,Consumer,Kent,Washington,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,$71.98 ,3,20%,$9.00 ,0,Moderate
9176,CA-2020-119424,6/12/2020,6/14/2020,Second Class,SB-20185,Sarah Brown,Consumer,Kent,Washington,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,$19.44 ,3,0%,$9.33 ,0,Moderate
9177,CA-2019-118178,3/19/2019,3/24/2019,Standard Class,CC-12610,Corey Catlett,Corporate,Nashville,Tennessee,South,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,$31.09 ,3,70%,($20.72),2,Unprofitable
9178,CA-2019-166618,11/14/2019,11/18/2019,Standard Class,DP-13000,Darren Powers,Consumer,New York City,New York,East,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",$13.98 ,2,0%,$3.91 ,0,Moderate
9179,CA-2019-166618,11/14/2019,11/18/2019,Standard Class,DP-13000,Darren Powers,Consumer,New York City,New York,East,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,$23.65 ,1,0%,$6.15 ,0,Moderate
9180,CA-2020-156776,8/7/2020,8/11/2020,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,$707.88 ,3,20%,$44.24 ,0,Moderate
9181,CA-2020-156776,8/7/2020,8/11/2020,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,$11.95 ,3,20%,$4.18 ,0,Moderate
9182,CA-2020-156776,8/7/2020,8/11/2020,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",$31.13 ,3,20%,$11.67 ,0,Moderate
9183,CA-2020-156776,8/7/2020,8/11/2020,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,$55.76 ,4,0%,$7.81 ,0,Moderate
9184,CA-2020-156776,8/7/2020,8/11/2020,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,$24.56 ,2,0%,$11.54 ,0,Moderate
9185,CA-2020-156776,8/7/2020,8/11/2020,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",$51.75 ,1,0%,$15.52 ,0,Moderate
9186,CA-2020-156776,8/7/2020,8/11/2020,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,$207.18 ,1,20%,$25.90 ,0,Moderate
9187,CA-2020-156776,8/7/2020,8/11/2020,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,"$1,473.10 ",5,0%,$412.47 ,1,High-valued
9188,US-2018-130512,8/21/2018,8/25/2018,Standard Class,SM-20320,Sean Miller,Home Office,Allentown,Pennsylvania,East,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,$3.49 ,2,20%,($0.70),0,Moderate
9189,US-2018-130512,8/21/2018,8/25/2018,Standard Class,SM-20320,Sean Miller,Home Office,Allentown,Pennsylvania,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,$21.73 ,4,20%,$3.80 ,0,Moderate
9190,US-2018-130512,8/21/2018,8/25/2018,Standard Class,SM-20320,Sean Miller,Home Office,Allentown,Pennsylvania,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",$663.07 ,6,20%,($165.77),0,Moderate
9191,US-2018-130512,8/21/2018,8/25/2018,Standard Class,SM-20320,Sean Miller,Home Office,Allentown,Pennsylvania,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,$99.59 ,2,70%,($82.99),2,Unprofitable
9192,US-2018-130512,8/21/2018,8/25/2018,Standard Class,SM-20320,Sean Miller,Home Office,Allentown,Pennsylvania,East,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,$49.57 ,2,20%,$15.49 ,0,Moderate
9193,CA-2018-141810,11/2/2018,11/7/2018,Standard Class,BB-10990,Barry Blumstein,Corporate,San Antonio,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,$29.37 ,7,80%,($47.00),2,Unprofitable
9194,CA-2018-141810,11/2/2018,11/7/2018,Standard Class,BB-10990,Barry Blumstein,Corporate,San Antonio,Texas,Central,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,$344.70 ,2,20%,$38.78 ,0,Moderate
9195,CA-2017-146843,11/30/2017,12/6/2017,Standard Class,PB-19150,Philip Brown,Consumer,Avondale,Arizona,West,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,$47.99 ,7,20%,$3.60 ,0,Moderate
9196,CA-2017-146843,11/30/2017,12/6/2017,Standard Class,PB-19150,Philip Brown,Consumer,Avondale,Arizona,West,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",$102.24 ,4,20%,($16.61),0,Moderate
9197,CA-2017-103310,5/10/2017,5/15/2017,Standard Class,GM-14680,Greg Matthias,Consumer,San Jose,California,West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,$39.96 ,2,0%,$19.18 ,0,Moderate
9198,CA-2017-103310,5/10/2017,5/15/2017,Standard Class,GM-14680,Greg Matthias,Consumer,San Jose,California,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,"$1,432.00 ",5,20%,$125.30 ,0,Moderate
9199,CA-2017-103310,5/10/2017,5/15/2017,Standard Class,GM-14680,Greg Matthias,Consumer,San Jose,California,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,$41.04 ,6,0%,$11.08 ,0,Moderate
9200,CA-2017-103310,5/10/2017,5/15/2017,Standard Class,GM-14680,Greg Matthias,Consumer,San Jose,California,West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,$256.78 ,1,20%,$32.10 ,0,Moderate
9201,CA-2019-152688,10/17/2019,10/20/2019,First Class,NR-18550,Nick Radford,Consumer,Perth Amboy,New Jersey,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,$120.98 ,1,0%,$12.10 ,0,Moderate
9202,CA-2019-152688,10/17/2019,10/20/2019,First Class,NR-18550,Nick Radford,Consumer,Perth Amboy,New Jersey,East,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,$315.98 ,1,0%,$148.51 ,0,Moderate
9203,CA-2019-153836,10/30/2019,11/3/2019,Standard Class,EH-13765,Edward Hooks,Corporate,New York City,New York,East,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,$28.75 ,3,20%,$10.06 ,0,Moderate
9204,CA-2019-153836,10/30/2019,11/3/2019,Standard Class,EH-13765,Edward Hooks,Corporate,New York City,New York,East,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,$114.95 ,5,0%,$32.19 ,0,Moderate
9205,CA-2019-104689,12/1/2019,12/5/2019,Standard Class,FH-14365,Fred Hopkins,Corporate,Los Angeles,California,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",$23.04 ,8,0%,$6.91 ,0,Moderate
9206,CA-2019-146423,4/21/2019,4/21/2019,Same Day,BT-11680,Brian Thompson,Consumer,Milford,Connecticut,East,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,$15.48 ,3,0%,$4.49 ,0,Moderate
9207,CA-2019-146423,4/21/2019,4/21/2019,Same Day,BT-11680,Brian Thompson,Consumer,Milford,Connecticut,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,$51.84 ,8,0%,$24.88 ,0,Moderate
9208,CA-2020-140781,8/3/2020,8/7/2020,Standard Class,AB-10105,Adrian Barton,Consumer,Bloomington,Illinois,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,$39.82 ,3,20%,$7.47 ,0,Moderate
9209,CA-2020-141747,8/3/2020,8/8/2020,Second Class,SC-20230,Scot Coram,Corporate,Seattle,Washington,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",$16.06 ,1,0%,$4.18 ,0,Moderate
9210,CA-2020-142776,12/11/2020,12/14/2020,Second Class,RS-19870,Roy Skaria,Home Office,Burlington,Iowa,Central,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,$7.28 ,1,0%,$3.49 ,0,Moderate
9211,CA-2020-142776,12/11/2020,12/14/2020,Second Class,RS-19870,Roy Skaria,Home Office,Burlington,Iowa,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,$5.40 ,3,0%,$2.59 ,0,Moderate
9212,CA-2018-167479,3/14/2018,3/19/2018,Standard Class,AI-10855,Arianne Irving,Consumer,Roseville,California,West,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,$19.44 ,3,0%,$9.33 ,0,Moderate
9213,CA-2017-144071,12/8/2017,12/15/2017,Standard Class,DJ-13420,Denny Joy,Corporate,San Francisco,California,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,$39.88 ,2,0%,$11.17 ,0,Moderate
9214,CA-2017-144071,12/8/2017,12/15/2017,Standard Class,DJ-13420,Denny Joy,Corporate,San Francisco,California,West,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,$79.44 ,3,0%,$28.60 ,0,Moderate
9215,US-2020-120908,9/30/2020,10/2/2020,First Class,BF-10975,Barbara Fisher,Corporate,Philadelphia,Pennsylvania,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,$20.66 ,7,20%,$6.97 ,0,Moderate
9216,CA-2019-152646,11/21/2019,11/26/2019,Standard Class,TH-21235,Tiffany House,Corporate,Los Angeles,California,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,$32.40 ,5,0%,$15.55 ,0,Moderate
9217,CA-2020-103765,11/24/2020,11/30/2020,Standard Class,JG-15310,Jason Gross,Corporate,Odessa,Texas,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",$13.76 ,1,80%,($24.77),2,Unprofitable
9218,US-2020-118157,11/14/2020,11/17/2020,First Class,AW-10930,Arthur Wiediger,Home Office,Minneapolis,Minnesota,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,$15.28 ,2,0%,$7.49 ,0,Moderate
9219,US-2018-164238,8/16/2018,8/20/2018,Standard Class,JW-15955,Joni Wasserman,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,$44.69 ,7,20%,$3.35 ,0,Moderate
9220,US-2018-164238,8/16/2018,8/20/2018,Standard Class,JW-15955,Joni Wasserman,Consumer,Philadelphia,Pennsylvania,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,$301.47 ,3,50%,($205.00),2,Unprofitable
9221,CA-2020-103212,10/13/2020,10/14/2020,First Class,MH-18025,Michelle Huthwaite,Consumer,Lafayette,Louisiana,South,OFF-LA-10000248,Office Supplies,Labels,Avery 52,$11.07 ,3,0%,$5.20 ,0,Moderate
9222,CA-2020-103212,10/13/2020,10/14/2020,First Class,MH-18025,Michelle Huthwaite,Consumer,Lafayette,Louisiana,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,"$1,504.52 ",4,0%,$346.04 ,0,Moderate
9223,CA-2020-103212,10/13/2020,10/14/2020,First Class,MH-18025,Michelle Huthwaite,Consumer,Lafayette,Louisiana,South,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,$25.92 ,4,0%,$12.44 ,0,Moderate
9224,CA-2020-121160,11/4/2020,11/4/2020,Same Day,FM-14290,Frank Merwin,Home Office,Bryan,Texas,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,$7.54 ,6,80%,($13.19),2,Unprofitable
9225,CA-2020-121160,11/4/2020,11/4/2020,Same Day,FM-14290,Frank Merwin,Home Office,Bryan,Texas,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,$1.41 ,2,80%,($2.32),2,Unprofitable
9226,CA-2020-121160,11/4/2020,11/4/2020,Same Day,FM-14290,Frank Merwin,Home Office,Bryan,Texas,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,$4.14 ,4,80%,($6.42),2,Unprofitable
9227,CA-2020-121160,11/4/2020,11/4/2020,Same Day,FM-14290,Frank Merwin,Home Office,Bryan,Texas,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,$52.75 ,3,20%,($12.53),0,Moderate
9228,CA-2020-140515,3/19/2020,3/24/2020,Standard Class,GZ-14545,George Zrebassa,Corporate,Los Angeles,California,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,$381.36 ,7,0%,$106.78 ,0,Moderate
9229,CA-2017-153619,11/3/2017,11/3/2017,Same Day,TC-21535,Tracy Collins,Home Office,Los Angeles,California,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,$6.72 ,4,0%,$3.36 ,0,Moderate
9230,CA-2020-133718,7/23/2020,7/26/2020,First Class,TB-21520,Tracy Blumstein,Consumer,Los Angeles,California,West,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",$15.19 ,3,20%,$5.51 ,0,Moderate
9231,CA-2020-133718,7/23/2020,7/26/2020,First Class,TB-21520,Tracy Blumstein,Consumer,Los Angeles,California,West,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),$58.32 ,9,0%,$27.99 ,0,Moderate
9232,CA-2017-148383,12/27/2017,12/31/2017,Standard Class,RP-19390,Resi Pölking,Consumer,Phoenix,Arizona,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,$946.76 ,6,70%,($694.29),2,Unprofitable
9233,CA-2019-126732,9/2/2019,9/6/2019,Standard Class,LR-16915,Lena Radford,Consumer,Los Angeles,California,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,$94.68 ,9,0%,$31.24 ,0,Moderate
9234,CA-2019-126732,9/2/2019,9/6/2019,Standard Class,LR-16915,Lena Radford,Consumer,Los Angeles,California,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,$23.67 ,3,0%,$0.95 ,0,Moderate
9235,CA-2019-126732,9/2/2019,9/6/2019,Standard Class,LR-16915,Lena Radford,Consumer,Los Angeles,California,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,"$1,091.17 ",4,20%,$68.20 ,0,Moderate
9236,CA-2019-126732,9/2/2019,9/6/2019,Standard Class,LR-16915,Lena Radford,Consumer,Los Angeles,California,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,$18.69 ,7,0%,$5.23 ,0,Moderate
9237,CA-2019-126732,9/2/2019,9/6/2019,Standard Class,LR-16915,Lena Radford,Consumer,Los Angeles,California,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,$568.73 ,3,20%,$28.44 ,0,Moderate
9238,CA-2019-126732,9/2/2019,9/6/2019,Standard Class,LR-16915,Lena Radford,Consumer,Los Angeles,California,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,$7.31 ,1,20%,$2.56 ,0,Moderate
9239,CA-2020-138156,2/11/2020,2/14/2020,First Class,MM-17260,Magdelene Morse,Consumer,Columbus,Ohio,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",$147.57 ,2,20%,($3.69),0,Moderate
9240,CA-2020-110310,10/27/2020,11/2/2020,Standard Class,NB-18655,Nona Balk,Corporate,Tallahassee,Florida,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,$56.78 ,7,20%,$20.58 ,0,Moderate
9241,CA-2020-110310,10/27/2020,11/2/2020,Standard Class,NB-18655,Nona Balk,Corporate,Tallahassee,Florida,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,$5.61 ,3,70%,($3.92),2,Unprofitable
9242,CA-2020-110310,10/27/2020,11/2/2020,Standard Class,NB-18655,Nona Balk,Corporate,Tallahassee,Florida,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,$6.58 ,3,20%,$0.58 ,0,Moderate
9243,CA-2017-113271,7/9/2017,7/14/2017,Standard Class,DS-13030,Darrin Sayre,Home Office,San Francisco,California,West,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,$14.30 ,6,20%,$4.65 ,0,Moderate
9244,CA-2017-113271,7/9/2017,7/14/2017,Standard Class,DS-13030,Darrin Sayre,Home Office,San Francisco,California,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",$119.83 ,1,15%,$7.05 ,0,Moderate
9245,CA-2017-113271,7/9/2017,7/14/2017,Standard Class,DS-13030,Darrin Sayre,Home Office,San Francisco,California,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,$5.56 ,2,0%,$2.22 ,0,Moderate
9246,CA-2017-113271,7/9/2017,7/14/2017,Standard Class,DS-13030,Darrin Sayre,Home Office,San Francisco,California,West,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,$32.40 ,5,0%,$15.55 ,0,Moderate
9247,CA-2020-130106,5/22/2020,5/26/2020,Standard Class,VF-21715,Vicky Freymann,Home Office,San Francisco,California,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,$9.84 ,3,0%,$2.85 ,0,Moderate
